,Label,Body,flag,tfidfscore,priority
266,spam,Ur ringtone service has changed! 25 Free credits! Go to club4mobiles.com to choose content now! Stop? txt CLUB STOP to 87070. 150p/wk Club4 PO Box1146 MK45 2WT,1,4.5590369113507805,low
267,ham,The evo. I just had to download flash. Jealous?,0,2.166650372120105,medium
268,spam,Ringtone Club: Get the UK singles chart on your mobile each week and choose any top quality ringtone! This message is free of charge.,1,3.298440140078163,low
269,ham,"Come to mu, we're sorting out our narcotics situation",0,2.181611385612628,medium
270,ham,"Night has ended for another day, morning has come in a special way. May you smile like the sunny rays and leaves your worries at the blue blue bay.",0,3.627977209496108,high
271,spam,HMV BONUS SPECIAL 500 pounds of genuine HMV vouchers to be won. Just answer 4 easy questions. Play Now! Send HMV to 86688 More info:www.100percent-real.com,1,3.872989557255252,low
272,ham,"Usf I guess, might as well take 1 car",0,1.724974746161782,medium
273,ham,No objection. My bf not coming.,0,1.704761815186686,medium
274,ham,Thanx...,0,1.0,medium
275,ham,Tell rob to mack his gf in the theater,0,2.189967401557979,medium
276,ham,"Awesome, I'll see you in a bit",0,1.7003742412486185,medium
277,ham,Just sent it. So what type of food do you like?,0,2.1804112226749,medium
278,ham,All done? All handed in? Celebrations in full swing yet?,0,1.7241785599720088,medium
279,ham,You got called a tool?,0,1.6668082706313752,medium
280,ham,\Wen u miss someone,0,1.4077832095834366,medium
281,ham,Ok. I asked for money how far,0,1.9663256582200983,medium
282,ham,Okie...,0,1.0,medium
283,ham,"Yeah I think my usual guy's still passed out from last night, if you get ahold of anybody let me know and I'll throw down",0,3.351040075992868,high
284,ham,"K, I might come by tonight then if my class lets out early",0,2.2135836099602257,medium
285,ham,Ok..,0,1.0,medium
286,ham,hi baby im cruisin with my girl friend what r u up 2? give me a call in and hour at home if thats alright or fone me on this fone now love jenny xxx,0,3.52261554554164,high
287,ham,"My life Means a lot to me, Not because I love my life, But because I love the people in my life, The world calls them friends, I call them my World:-).. Ge:-)..",0,2.7705042308273846,medium
288,ham,"Dear,shall mail tonite.busy in the street,shall update you tonite.things are looking ok.varunnathu edukkukayee raksha ollu.but a good one in real sense.",0,3.883749350642941,high
289,ham,Hey you told your name to gautham ah?,0,1.960950098502048,medium
290,ham,Haf u found him? I feel so stupid da v cam was working.,0,2.417271275515817,medium
291,ham,Oops. 4 got that bit.,0,1.6932396779326884,medium
292,ham,Are you this much buzy,0,1.0,medium
293,ham,I accidentally deleted the message. Resend please.,0,1.9636599990132373,medium
294,spam,T-Mobile customer you may now claim your FREE CAMERA PHONE upgrade & a pay & go sim card for your loyalty. Call on 0845 021 3680.Offer ends 28thFeb.T&C's apply,1,4.14732686424288,low
295,ham,Unless it's a situation where YOU GO GURL would be more appropriate,0,1.9902667784677484,medium
296,ham,Hurt me... Tease me... Make me cry... But in the end of my life when i die plz keep one rose on my grave and say STUPID I MISS U.. HAVE A NICE DAY BSLVYL,0,3.806691605028553,high
297,ham,I cant pick the phone right now. Pls send a message,0,2.4444765615599677,medium
298,ham,Need a coffee run tomo?Can't believe it's that time of week already,0,2.596912212508677,medium
299,ham,"Awesome, I remember the last time we got somebody high for the first time with diesel :V",0,2.5891008612290314,medium
300,ham,"Shit that is really shocking and scary, cant imagine for a second. Def up for night out. Do u think there is somewhere i could crash for night, save on taxi?",0,3.3996628165679046,high
301,ham,Oh and by the way you do have more food in your fridge! Want to go out for a meal tonight? ,0,2.5635269263827096,medium
302,ham,He is a womdarfull actor,0,1.413832289285528,medium
303,spam,"SMS. ac Blind Date 4U!: Rodds1 is 21/m from Aberdeen, United Kingdom. Check Him out http://img. sms. ac/W/icmb3cktz8r7!-4 no Blind Dates send HIDE",1,3.900591889799845,low
304,ham,Yup... From what i remb... I think should be can book... ,0,1.9467529073277687,medium
305,ham,Jos ask if u wana meet up?,0,1.9475603062819744,medium
306,ham,Lol yes. Our friendship is hanging on a thread cause u won't buy stuff.,0,2.9454199057087003,medium
307,spam,"TheMob> Check out our newest selection of content, Games, Tones, Gossip, babes and sport, Keep your mobile fit and funky text WAP to 82468",1,3.9442663119357824,low
308,ham,Where are the garage keys? They aren't on the bookshelf,0,1.997744419221296,medium
309,ham,Today is ACCEPT DAY..U Accept me as? Brother Sister Lover Dear1 Best1 Clos1 Lvblefrnd Jstfrnd Cutefrnd Lifpartnr Belovd Swtheart Bstfrnd No rply means enemy,0,4.203452799459803,high
310,spam,"Think ur smart ? Win �200 this week in our weekly quiz, text PLAY to 85222 now!T&Cs WinnersClub PO BOX 84, M26 3UZ. 16+. GBP1.50/week",1,4.451757635621844,low
311,ham,He says he'll give me a call when his friend's got the money but that he's definitely buying before the end of the week,0,2.9373280020453185,medium
312,ham,"Hi the way I was with u 2day, is the normal way&this is the real me. UR unique&I hope I know u 4 the rest of mylife. Hope u find wot was lost.",0,3.479878063631874,high
313,ham,You made my day. Do have a great day too.,0,1.3664794331254273,medium
314,ham,K.k:)advance happy pongal.,0,1.706099138481445,medium
315,ham,"Hmmm... Guess we can go 4 kb n power yoga... Haha, dunno we can tahan power yoga anot... Thk got lo oso, forgot liao...",0,3.592667561648077,high
316,ham,"Not really dude, have no friends i'm afraid :(",0,1.971900852880197,medium
317,spam,December only! Had your mobile 11mths+? You are entitled to update to the latest colour camera mobile for Free! Call The Mobile Update Co FREE on 08002986906,1,3.0073231545001344,low
318,ham,"Coffee cake, i guess...",0,1.7235197925666903,medium
319,ham,"Merry Christmas to you too babe, i love ya *kisses*",0,2.403102716833365,medium
320,ham,Hey... Why dont we just go watch x men and have lunch... Haha ,0,2.596907912413296,medium
321,ham,cud u tell ppl im gona b a bit l8 cos 2 buses hav gon past cos they were full & im still waitin 4 1. Pete x,0,3.671424865620029,high
322,ham,That would be great. We'll be at the Guild. Could meet on Bristol road or somewhere - will get in touch over weekend. Our plans take flight! Have a good week,0,3.3546743252459845,high
323,ham,No problem. How are you doing?,0,1.409599518648335,medium
324,ham,No calls..messages..missed calls,0,1.6392970855423246,medium
325,ham,Hi da:)how is the todays class?,0,1.981595727644606,medium
326,ham,"I'd say that's a good sign but, well, you know my track record at reading women",0,2.7426616848105514,medium
327,ham,"Cool, text me when you're parked",0,1.6797560040368045,medium
328,ham,I'm reading the text i just sent you. Its meant to be a joke. So read it in that light,0,2.7662842605171507,medium
329,ham,K.k:)apo k.good movie.,0,1.6693453929933326,medium
330,ham,Maybe i could get book out tomo then return it immediately ..? Or something.,0,2.2299510061548498,medium
331,spam,Call Germany for only 1 pence per minute! Call from a fixed line via access number 0844 861 85 85. No prepayment. Direct access!,1,3.2310114765243823,low
332,ham,Any chance you might have had with me evaporated as soon as you violated my privacy by stealing my phone number from your employer's paperwork. Not cool at all. Please do not contact me again or I will report you to your supervisor.,0,3.654366556466744,high
333,spam,Valentines Day Special! Win over �1000 in our quiz and take your partner on the trip of a lifetime! Send GO to 83600 now. 150p/msg rcvd. CustCare:08718720201.,1,3.92509164215522,low
334,ham,"Ta-Daaaaa! I am home babe, are you still up ?",0,1.9319105507613807,medium
335,ham,Cool. So how come you havent been wined and dined before?,0,2.161791582893492,medium
336,ham,Just sleeping..and surfing,0,1.6664450249010174,medium
337,ham,"Sorry, I'll call later",0,1.7285118356719615,medium
338,ham,U calling me right? Call my hand phone...,0,1.9751306548430685,medium
339,ham,Ok that's great thanx a lot.,0,1.973433454358294,medium
340,ham,I take it the post has come then! You must have 1000s of texts now! Happy reading. My one from wiv hello caroline at the end is my favourite. Bless him,0,3.4026902307073885,high
341,ham,Where u been hiding stranger?,0,1.4130626088614535,medium
342,ham,Am not interested to do like that.,0,1.362344615000306,medium
343,ham,My sister cleared two round in birla soft yesterday.,0,2.4358823182117835,medium
344,ham,Gudnite....tc...practice going on,0,1.955601831811426,medium
345,ham,Dis is yijue. I jus saw ur mail. In case huiming havent sent u my num. Dis is my num.,0,3.062652771269237,high
346,ham,One small prestige problem now.,0,1.7098647016026651,medium
347,spam,Fancy a shag? I do.Interested? sextextuk.com txt XXUK SUZY to 69876. Txts cost 1.50 per msg. TnCs on website. X,1,3.788868408581468,low
348,ham,Just checking in on you. Really do miss seeing Jeremiah. Do have a great month,0,2.7442531708108038,medium
349,ham,"Nah can't help you there, I've never had an iphone",0,1.9509385074549648,medium
350,ham,If you're not in my car in an hour and a half I'm going apeshit,0,2.1790947270580463,medium
351,ham,"TODAY is Sorry day.! If ever i was angry with you, if ever i misbehaved or hurt you? plz plz JUST SLAP URSELF Bcoz, Its ur fault, I'm basically GOOD",0,3.6373096463109857,high
352,ham,Yo you guys ever figure out how much we need for alcohol? Jay and I are trying to figure out how much we can safely spend on weed,0,2.980085494380226,medium
353,ham,&lt;#&gt; ISH MINUTES WAS 5 MINUTES AGO. WTF.,0,2.2867953025944128,medium
354,ham,"Thank You for calling.Forgot to say Happy Onam to you Sirji.I am fine here and remembered you when i met an insurance person.Meet You in Qatar Insha Allah.Rakhesh, ex Tata AIG who joined TISSCO,Tayseer.",0,4.722840226301106,high
355,spam,Congratulations ur awarded 500 of CD vouchers or 125gift guaranteed & Free entry 2 100 wkly draw txt MUSIC to 87066 TnCs www.Ldew.com1win150ppmx3age16,1,4.394363005666629,low
356,spam,Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send CASH to 86688 only 150p/msg. CC: 08708800282 HG/Suite342/2Lands Row/W1J6HL,1,4.039413782783746,low
357,ham,"I'm an actor. When i work, i work in the evening and sleep late. Since i'm unemployed at the moment, i ALWAYS sleep late. When you're unemployed, every day is saturday.",0,2.7805289518680025,medium
358,ham,"Hello! Just got here, st andrews-boy its a long way! Its cold. I will keep you posted",0,3.068484337623236,high
359,ham,Ha ha cool cool chikku chikku:-):-DB-),0,1.9709659134450492,medium
360,ham,Oh ok no prob..,0,1.6908228523001292,medium
361,ham,Check audrey's status right now,0,1.9552264897610367,medium
362,ham,Busy here. Trying to finish for new year. I am looking forward to finally meeting you...,0,2.9779309765085644,medium
363,ham,"Good afternoon sunshine! How dawns that day ? Are we refreshed and happy to be alive? Do we breathe in the air and smile ? I think of you, my love ... As always",0,3.479872794949853,high
364,ham,Well i know Z will take care of me. So no worries.,0,1.6861143818754931,medium
365,spam,"Update_Now - Xmas Offer! Latest Motorola, SonyEricsson & Nokia & FREE Bluetooth! Double Mins & 1000 Txt on Orange. Call MobileUpd8 on 08000839402 or call2optout/F4Q=",1,4.176170164617147,low
366,spam,Here is your discount code RP176781. To stop further messages reply stop. www.regalportfolio.co.uk. Customer Services 08717205546,1,3.3715677405193216,low
367,ham,Wat uniform? In where get?,0,1.3610471173809655,medium
368,ham,"Cool, text me when you're ready",0,1.7188190924757238,medium
369,ham,"Hello my boytoy ... Geeee I miss you already and I just woke up. I wish you were here in bed with me, cuddling me. I love you ...",0,3.083303464347829,high
370,ham,I will spoil you in bed as well :),0,1.3921628775794717,medium
371,ham,I'm going for bath will msg you next  &lt;#&gt;  min..,0,2.3962895153092574,medium
372,ham,I cant keep talking to people if am not sure i can pay them if they agree to price. So pls tell me what you want to really buy and how much you are willing to pay,0,3.282667330924349,high
373,spam,"Thanks for your Ringtone Order, Reference T91. You will be charged GBP 4 per week. You can unsubscribe at anytime by calling customer services on 09057039994",1,3.687602692694477,low
374,ham,Can you say what happen,0,1.4035921177997337,medium
375,ham,You could have seen me..i did't recognise you Face.:),0,1.9631823589232584,medium
376,ham,Well there's not a lot of things happening in Lindsay on New years *sighs* Some bars in Ptbo and the blue heron has something going,0,3.38599967197403,high
377,ham,Keep my payasam there if rinu brings,0,1.7288934853115965,medium
378,ham,I taught that Ranjith sir called me. So only i sms like that. Becaus hes verifying about project. Prabu told today so only pa dont mistake me..,0,3.887977576466451,high
379,ham,"I guess that's why you re worried. You must know that there's a way the body repairs itself. And i'm quite sure you shouldn't worry. We'll take it slow. First the tests, they will guide when your ovulation is then just relax. Nothing you've said is a reason to worry but i.ll keep on followin you up.",0,4.40982466891542,high
