Label,Body,flag,tfidfscore
ham,Unless it's a situation where YOU GO GURL would be more appropriate,0,1.9902667784677484
ham,Hurt me... Tease me... Make me cry... But in the end of my life when i die plz keep one rose on my grave and say STUPID I MISS U.. HAVE A NICE DAY BSLVYL,0,3.8066916050285533
ham,I cant pick the phone right now. Pls send a message,0,2.4444765615599673
ham,Need a coffee run tomo?Can't believe it's that time of week already,0,2.5969122125086774
ham,"Awesome, I remember the last time we got somebody high for the first time with diesel :V",0,2.5891008612290314
ham,"Shit that is really shocking and scary, cant imagine for a second. Def up for night out. Do u think there is somewhere i could crash for night, save on taxi?",0,3.3996628165679046
ham,Oh and by the way you do have more food in your fridge! Want to go out for a meal tonight? ,0,2.5635269263827096
ham,He is a womdarfull actor,0,1.413832289285528
spam,"SMS. ac Blind Date 4U!: Rodds1 is 21/m from Aberdeen, United Kingdom. Check Him out http://img. sms. ac/W/icmb3cktz8r7!-4 no Blind Dates send HIDE",1,3.9005918897998453
ham,Yup... From what i remb... I think should be can book... ,0,1.9467529073277692
ham,Jos ask if u wana meet up?,0,1.9475603062819746
ham,Lol yes. Our friendship is hanging on a thread cause u won't buy stuff.,0,2.9454199057087003
spam,"TheMob> Check out our newest selection of content, Games, Tones, Gossip, babes and sport, Keep your mobile fit and funky text WAP to 82468",1,3.9442663119357824
ham,Where are the garage keys? They aren't on the bookshelf,0,1.9977444192212959
ham,Today is ACCEPT DAY..U Accept me as? Brother Sister Lover Dear1 Best1 Clos1 Lvblefrnd Jstfrnd Cutefrnd Lifpartnr Belovd Swtheart Bstfrnd No rply means enemy,0,4.203452799459803
spam,"Think ur smart ? Win �200 this week in our weekly quiz, text PLAY to 85222 now!T&Cs WinnersClub PO BOX 84, M26 3UZ. 16+. GBP1.50/week",1,4.451757635621844
ham,He says he'll give me a call when his friend's got the money but that he's definitely buying before the end of the week,0,2.9373280020453185
ham,"Hi the way I was with u 2day, is the normal way&this is the real me. UR unique&I hope I know u 4 the rest of mylife. Hope u find wot was lost.",0,3.479878063631874
ham,You made my day. Do have a great day too.,0,1.3664794331254273
ham,K.k:)advance happy pongal.,0,1.706099138481445
ham,"Hmmm... Guess we can go 4 kb n power yoga... Haha, dunno we can tahan power yoga anot... Thk got lo oso, forgot liao...",0,3.592667561648077
ham,"Not really dude, have no friends i'm afraid :(",0,1.9719008528801967
spam,December only! Had your mobile 11mths+? You are entitled to update to the latest colour camera mobile for Free! Call The Mobile Update Co FREE on 08002986906,1,3.0073231545001344
ham,"Coffee cake, i guess...",0,1.7235197925666903
ham,"Merry Christmas to you too babe, i love ya *kisses*",0,2.403102716833365
ham,Hey... Why dont we just go watch x men and have lunch... Haha ,0,2.596907912413296
ham,cud u tell ppl im gona b a bit l8 cos 2 buses hav gon past cos they were full & im still waitin 4 1. Pete x,0,3.671424865620029
ham,That would be great. We'll be at the Guild. Could meet on Bristol road or somewhere - will get in touch over weekend. Our plans take flight! Have a good week,0,3.3546743252459845
ham,No problem. How are you doing?,0,1.409599518648335
ham,No calls..messages..missed calls,0,1.6392970855423246
ham,Hi da:)how is the todays class?,0,1.981595727644606
ham,"I'd say that's a good sign but, well, you know my track record at reading women",0,2.7426616848105514
ham,"Cool, text me when you're parked",0,1.6797560040368043
ham,I'm reading the text i just sent you. Its meant to be a joke. So read it in that light,0,2.7662842605171507
ham,K.k:)apo k.good movie.,0,1.6693453929933326
ham,Maybe i could get book out tomo then return it immediately ..? Or something.,0,2.2299510061548498
spam,Call Germany for only 1 pence per minute! Call from a fixed line via access number 0844 861 85 85. No prepayment. Direct access!,1,3.2310114765243823
ham,Any chance you might have had with me evaporated as soon as you violated my privacy by stealing my phone number from your employer's paperwork. Not cool at all. Please do not contact me again or I will report you to your supervisor.,0,3.6543665564667442
spam,Valentines Day Special! Win over �1000 in our quiz and take your partner on the trip of a lifetime! Send GO to 83600 now. 150p/msg rcvd. CustCare:08718720201.,1,3.92509164215522
ham,"Ta-Daaaaa! I am home babe, are you still up ?",0,1.9319105507613807
ham,Cool. So how come you havent been wined and dined before?,0,2.1617915828934917
ham,Just sleeping..and surfing,0,1.6664450249010174
ham,"Sorry, I'll call later",0,1.7285118356719615
ham,U calling me right? Call my hand phone...,0,1.9751306548430685
ham,Ok that's great thanx a lot.,0,1.973433454358294
ham,I take it the post has come then! You must have 1000s of texts now! Happy reading. My one from wiv hello caroline at the end is my favourite. Bless him,0,3.4026902307073885
ham,Where u been hiding stranger?,0,1.4130626088614535
ham,Am not interested to do like that.,0,1.362344615000306
ham,My sister cleared two round in birla soft yesterday.,0,2.4358823182117835
ham,Gudnite....tc...practice going on,0,1.955601831811426
ham,Dis is yijue. I jus saw ur mail. In case huiming havent sent u my num. Dis is my num.,0,3.062652771269237
ham,One small prestige problem now.,0,1.7098647016026653
spam,Fancy a shag? I do.Interested? sextextuk.com txt XXUK SUZY to 69876. Txts cost 1.50 per msg. TnCs on website. X,1,3.788868408581468
ham,Just checking in on you. Really do miss seeing Jeremiah. Do have a great month,0,2.7442531708108033
ham,"Nah can't help you there, I've never had an iphone",0,1.9509385074549646
ham,If you're not in my car in an hour and a half I'm going apeshit,0,2.1790947270580463
ham,"TODAY is Sorry day.! If ever i was angry with you, if ever i misbehaved or hurt you? plz plz JUST SLAP URSELF Bcoz, Its ur fault, I'm basically GOOD",0,3.6373096463109857
ham,Yo you guys ever figure out how much we need for alcohol? Jay and I are trying to figure out how much we can safely spend on weed,0,2.980085494380226
ham,&lt;#&gt; ISH MINUTES WAS 5 MINUTES AGO. WTF.,0,2.2867953025944128
ham,"Thank You for calling.Forgot to say Happy Onam to you Sirji.I am fine here and remembered you when i met an insurance person.Meet You in Qatar Insha Allah.Rakhesh, ex Tata AIG who joined TISSCO,Tayseer.",0,4.722840226301106
spam,Congratulations ur awarded 500 of CD vouchers or 125gift guaranteed & Free entry 2 100 wkly draw txt MUSIC to 87066 TnCs www.Ldew.com1win150ppmx3age16,1,4.394363005666629
spam,Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send CASH to 86688 only 150p/msg. CC: 08708800282 HG/Suite342/2Lands Row/W1J6HL,1,4.039413782783746
ham,"I'm an actor. When i work, i work in the evening and sleep late. Since i'm unemployed at the moment, i ALWAYS sleep late. When you're unemployed, every day is saturday.",0,2.7805289518680025
ham,"Hello! Just got here, st andrews-boy its a long way! Its cold. I will keep you posted",0,3.0684843376232354
ham,Ha ha cool cool chikku chikku:-):-DB-),0,1.9709659134450495
ham,Oh ok no prob..,0,1.6908228523001292
ham,Check audrey's status right now,0,1.9552264897610372
ham,Busy here. Trying to finish for new year. I am looking forward to finally meeting you...,0,2.9779309765085644
ham,"Good afternoon sunshine! How dawns that day ? Are we refreshed and happy to be alive? Do we breathe in the air and smile ? I think of you, my love ... As always",0,3.479872794949853
ham,Well i know Z will take care of me. So no worries.,0,1.6861143818754933
spam,"Update_Now - Xmas Offer! Latest Motorola, SonyEricsson & Nokia & FREE Bluetooth! Double Mins & 1000 Txt on Orange. Call MobileUpd8 on 08000839402 or call2optout/F4Q=",1,4.176170164617147
spam,Here is your discount code RP176781. To stop further messages reply stop. www.regalportfolio.co.uk. Customer Services 08717205546,1,3.3715677405193216
ham,Wat uniform? In where get?,0,1.3610471173809657
ham,"Cool, text me when you're ready",0,1.7188190924757238
ham,"Hello my boytoy ... Geeee I miss you already and I just woke up. I wish you were here in bed with me, cuddling me. I love you ...",0,3.083303464347829
ham,I will spoil you in bed as well :),0,1.3921628775794717
ham,I'm going for bath will msg you next  &lt;#&gt;  min..,0,2.3962895153092574
ham,I cant keep talking to people if am not sure i can pay them if they agree to price. So pls tell me what you want to really buy and how much you are willing to pay,0,3.282667330924349
spam,"Thanks for your Ringtone Order, Reference T91. You will be charged GBP 4 per week. You can unsubscribe at anytime by calling customer services on 09057039994",1,3.6876026926944774
ham,Can you say what happen,0,1.4035921177997337
ham,You could have seen me..i did't recognise you Face.:),0,1.9631823589232584
ham,Well there's not a lot of things happening in Lindsay on New years *sighs* Some bars in Ptbo and the blue heron has something going,0,3.3859996719740306
ham,Keep my payasam there if rinu brings,0,1.7288934853115963
ham,I taught that Ranjith sir called me. So only i sms like that. Becaus hes verifying about project. Prabu told today so only pa dont mistake me..,0,3.887977576466451
ham,"I guess that's why you re worried. You must know that there's a way the body repairs itself. And i'm quite sure you shouldn't worry. We'll take it slow. First the tests, they will guide when your ovulation is then just relax. Nothing you've said is a reason to worry but i.ll keep on followin you up.",0,4.4098246689154195
ham,"Yeah sure, give me a couple minutes to track down my wallet",0,2.403756991333821
ham,Hey leave it. not a big deal:-) take care.,0,2.2144160164145537
ham,Hey i will be late ah... Meet you at 945+,0,2.17613323500999
spam,"Double mins and txts 4 6months FREE Bluetooth on Orange. Available on Sony, Nokia Motorola phones. Call MobileUpd8 on 08000839402 or call2optout/N9DX",1,3.958725351930017
ham,It took Mr owl 3 licks,0,1.9842865732154853
ham,Customer place i will call you.,0,1.414207139671444
ham,Mm that time you dont like fun,0,2.1819971597534655
spam,4mths half price Orange line rental & latest camera phones 4 FREE. Had your phone 11mths ? Call MobilesDirect free on 08000938767 to update now! or2stoptxt,1,3.9528181596049663
ham,Yup having my lunch buffet now.. U eat already?,0,2.198766353545169
ham,Huh so late... Fr dinner?,0,1.9931767028056386
ham,Hey so this sat are we going for the intro pilates only? Or the kickboxing too? ,0,2.3812664712694125
ham,Morning only i can ok.,0,1.4007825780311893
ham,Yes i think so. I am in office but my lap is in room i think thats on for the last few days. I didnt shut that down,0,2.930687028376325
ham,Pick you up bout 7.30ish? What time are  and that going?,0,2.158848740263518
ham,From here after The performance award is calculated every two month.not for current one month period..,0,2.4064159073516063
ham,Was actually sleeping and still might when u call back. So a text is gr8. You rock sis. Will send u a text wen i wake.,0,2.957746318126465
ham,"You are always putting your business out there. You put pictures of your ass on facebook. You are one of the most open people i've ever met. Why would i think a picture of your room would hurt you, make you feel violated.",0,3.9381697183982833
ham,"Good evening Sir, Al Salam Wahleykkum.sharing a happy news.By the grace of God, i got an offer from Tayseer,TISSCO and i joined.Hope you are fine.Inshah Allah,meet you sometime.Rakhesh,visitor from India.",0,4.786931191528409
ham,Hmmm...k...but i want to change the field quickly da:-)i wanna get system administrator or network administrator..,0,2.6882655626872234
spam,"FREE RINGTONE text FIRST to 87131 for a poly or text GET to 87131 for a true tone! Help? 0845 2814032 16 after 1st free, tones are 3x�150pw to e�nd txt stop",1,4.00524242647295
ham,Dear how is chechi. Did you talk to her,0,1.948541475098968
ham,The hair cream has not been shipped.,0,1.721693198563154
ham,None of that's happening til you get here though,0,1.4091652502717436
ham,"Yep, the great loxahatchee xmas tree burning of  &lt;#&gt;  starts in an hour",0,3.070929835487586
ham,"Haha get used to driving to usf man, I know a lot of stoners",0,2.771722918529746
ham,All was well until slightly disastrous class this pm with my fav darlings! Hope day off ok. Coffee wld be good as can't stay late tomorrow. Same time + place as always?,0,3.976366227481518
ham,Hello! Good week? Fancy a drink or something later?,0,2.409481559254606
ham,Headin towards busetop,0,1.413832289285528
ham,Message:some text missing* Sender:Name Missing* *Number Missing *Sent:Date missing *Missing U a lot thats y everything is missing sent via fullonsms.com,0,2.315756986249598
ham,Come by our room at some point so we can iron out the plan for this weekend,0,2.3937299647522883
ham,Cos i want it to be your thing,0,1.7242579941594094
ham,"Okies... I'll go yan jiu too... We can skip ard oso, go cine den go mrt one, blah blah blah... ",0,2.7803642557086325
